task_id,source_split,bench,original_task_id,dimension,model,source_model,resolved,apply_ok,graded,in_tok,out_tok,calls,cost_usd,source_status,cost_source
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,1,1,1,217550,2115,12,0.008309,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_swin2sr.f5cba486.lv2,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,1,1,1,217550,2115,12,0.008309,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv2,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,new64,featurebench,huggingface__transformers.e2e8dbed.test_modeling_vits.6379a2ba.lv2,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,244939,4200,19,0.797817,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,new64,featurebench,huggingface__trl.02a34777.test_data_utils.827a9d15.lv2,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_add_rms_norm.fecadbdf.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,1,1,1,217550,2115,12,0.008309,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,1,1,1,217550,2115,12,0.008309,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_mini_models.96209d55.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,new64,featurebench,linkedin__Liger-Kernel.c856fbab.test_multi_token_attention.4c06a35b.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,new64,featurebench,matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,new64,featurebench,matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,new64,featurebench,matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,new64,featurebench,matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,new64,featurebench,matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,1,1,1,217550,2115,12,0.008309,pass,token_log_pricing
new64::featurebench::matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,new64,featurebench,matplotlib__matplotlib.86a476d2.test_angle_helper.48e96b5a.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
