task_id,split,dimension,model,score,cost_usd,total_tokens,latency_ms
dim1_bcb_BigCodeBench/724,val,code_generation,claude-opus-4-6,1.0,0.0,221,2659
dim1_bcb_BigCodeBench/724,val,code_generation,claude-sonnet-4-6,1.0,0.0,219,2351
dim1_bcb_BigCodeBench/724,val,code_generation,gpt-5.4,1.0,0.0,195,2578
dim1_bcb_BigCodeBench/724,val,code_generation,glm-5,1.0,0.0,1842,45792
dim1_bcb_BigCodeBench/724,val,code_generation,kimi-k2.5,1.0,0.0,192,3599
dim1_bcb_BigCodeBench/724,val,code_generation,MiniMax-M2.7,1.0,0.0,658,8327
dim1_bcb_BigCodeBench/724,val,code_generation,Qwen3-Max,1.0,0.0,182,2763
dim1_bcb_BigCodeBench/724,val,code_generation,qwen3.5-plus,1.0,0.0,4157,64997
dim1_mbpp_478,train,code_generation,claude-opus-4-6,0.0,0.0,294,5898
dim1_mbpp_478,train,code_generation,claude-sonnet-4-6,0.0,0.0,505,7323
dim1_mbpp_478,train,code_generation,gpt-5.4,0.0,0.0,84,1449
dim1_mbpp_478,train,code_generation,glm-5,0.0,0.0,2808,74900
dim1_mbpp_478,train,code_generation,kimi-k2.5,0.0,0.0,100,2647
dim1_mbpp_478,train,code_generation,MiniMax-M2.7,0.0,0.0,783,9480
dim1_mbpp_478,train,code_generation,Qwen3-Max,0.0,0.0,78,1461
dim1_mbpp_478,train,code_generation,qwen3.5-plus,0.0,0.0,4875,84717
dim1_bcb_BigCodeBench/198,val,code_generation,claude-opus-4-6,0.0,0.0,416,4408
dim1_bcb_BigCodeBench/198,val,code_generation,claude-sonnet-4-6,0.0,0.0,738,7659
dim1_bcb_BigCodeBench/198,val,code_generation,gpt-5.4,0.0,0.0,347,4597
dim1_bcb_BigCodeBench/198,val,code_generation,glm-5,0.0,0.0,2741,73176
dim1_bcb_BigCodeBench/198,val,code_generation,kimi-k2.5,0.0,0.0,351,8754
dim1_bcb_BigCodeBench/198,val,code_generation,MiniMax-M2.7,0.0,0.0,2534,35240
dim1_bcb_BigCodeBench/198,val,code_generation,Qwen3-Max,0.0,0.0,355,8835
dim1_bcb_BigCodeBench/198,val,code_generation,qwen3.5-plus,0.0,0.0,3798,61680
dim1_bcb_BigCodeBench/900,train,code_generation,claude-opus-4-6,0.0,0.0,345,3790
dim1_bcb_BigCodeBench/900,train,code_generation,claude-sonnet-4-6,0.0,0.0,398,3817
dim1_bcb_BigCodeBench/900,train,code_generation,gpt-5.4,0.0,0.0,291,3901
dim1_bcb_BigCodeBench/900,train,code_generation,glm-5,0.0,0.0,2297,59044
dim1_bcb_BigCodeBench/900,train,code_generation,kimi-k2.5,0.0,0.0,339,10294
dim1_bcb_BigCodeBench/900,train,code_generation,MiniMax-M2.7,0.0,0.0,2371,26709
dim1_bcb_BigCodeBench/900,train,code_generation,Qwen3-Max,0.0,0.0,297,7774
dim1_bcb_BigCodeBench/900,train,code_generation,qwen3.5-plus,0.0,0.0,4909,79948
dim1_mbpp_644,train,code_generation,claude-opus-4-6,0.0,0.0,280,4296
dim1_mbpp_644,train,code_generation,claude-sonnet-4-6,0.0,0.0,641,8013
dim1_mbpp_644,train,code_generation,gpt-5.4,0.0,0.0,240,4516
dim1_mbpp_644,train,code_generation,glm-5,0.0,0.0,2283,56597
dim1_mbpp_644,train,code_generation,kimi-k2.5,0.0,0.0,128,4219
dim1_mbpp_644,train,code_generation,MiniMax-M2.7,0.0,0.0,930,14334
dim1_mbpp_644,train,code_generation,Qwen3-Max,0.0,0.0,81,1433
dim1_mbpp_644,train,code_generation,qwen3.5-plus,0.0,0.0,628,10213
dim1_humaneval_HumanEval_93,train,code_generation,claude-opus-4-6,1.0,0.0,341,4197
dim1_humaneval_HumanEval_93,train,code_generation,claude-sonnet-4-6,1.0,0.0,287,2950
dim1_humaneval_HumanEval_93,train,code_generation,gpt-5.4,1.0,0.0,264,2984
dim1_humaneval_HumanEval_93,train,code_generation,glm-5,1.0,0.0,3063,83257
dim1_humaneval_HumanEval_93,train,code_generation,kimi-k2.5,1.0,0.0,288,6607
dim1_humaneval_HumanEval_93,train,code_generation,MiniMax-M2.7,1.0,0.0,2523,37998
dim1_humaneval_HumanEval_93,train,code_generation,Qwen3-Max,1.0,0.0,372,11927
dim1_humaneval_HumanEval_93,train,code_generation,qwen3.5-plus,1.0,0.0,1607,23896
dim1_bcb_BigCodeBench/812,train,code_generation,claude-opus-4-6,0.0,0.0,440,4285
dim1_bcb_BigCodeBench/812,train,code_generation,claude-sonnet-4-6,0.0,0.0,588,5225
dim1_bcb_BigCodeBench/812,train,code_generation,gpt-5.4,0.0,0.0,383,5649
dim1_bcb_BigCodeBench/812,train,code_generation,glm-5,1.0,0.0,2075,0
dim1_bcb_BigCodeBench/812,train,code_generation,kimi-k2.5,0.0,0.0,322,8343
dim1_bcb_BigCodeBench/812,train,code_generation,MiniMax-M2.7,0.0,0.0,3568,56133
dim1_bcb_BigCodeBench/812,train,code_generation,Qwen3-Max,0.0,0.0,383,7733
dim1_bcb_BigCodeBench/812,train,code_generation,qwen3.5-plus,0.0,0.0,1433,20905
dim1_humaneval_HumanEval_163,train,code_generation,claude-opus-4-6,1.0,0.0,212,2466
dim1_humaneval_HumanEval_163,train,code_generation,claude-sonnet-4-6,1.0,0.0,216,2328
dim1_humaneval_HumanEval_163,train,code_generation,gpt-5.4,1.0,0.0,199,2655
dim1_humaneval_HumanEval_163,train,code_generation,glm-5,1.0,0.0,1278,29572
dim1_humaneval_HumanEval_163,train,code_generation,kimi-k2.5,1.0,0.0,183,3263
dim1_humaneval_HumanEval_163,train,code_generation,MiniMax-M2.7,1.0,0.0,4287,60944
dim1_humaneval_HumanEval_163,train,code_generation,Qwen3-Max,1.0,0.0,210,3166
dim1_humaneval_HumanEval_163,train,code_generation,qwen3.5-plus,1.0,0.0,5648,88305
dim1_mbpp_89,train,code_generation,claude-opus-4-6,0.0,0.0,69,2207
dim1_mbpp_89,train,code_generation,claude-sonnet-4-6,0.0,0.0,733,9681
dim1_mbpp_89,train,code_generation,gpt-5.4,0.0,0.0,73,2236
dim1_mbpp_89,train,code_generation,glm-5,0.0,0.0,382,9328
dim1_mbpp_89,train,code_generation,kimi-k2.5,0.0,0.0,66,1379
dim1_mbpp_89,train,code_generation,MiniMax-M2.7,0.0,0.0,674,9612
dim1_mbpp_89,train,code_generation,Qwen3-Max,0.0,0.0,67,1002
dim1_mbpp_89,train,code_generation,qwen3.5-plus,0.0,0.0,353,5507
dim1_bcb_BigCodeBench/1098,train,code_generation,claude-opus-4-6,1.0,0.0,255,3340
dim1_bcb_BigCodeBench/1098,train,code_generation,claude-sonnet-4-6,0.0,0.0,266,3200
dim1_bcb_BigCodeBench/1098,train,code_generation,gpt-5.4,0.0,0.0,182,2029
dim1_bcb_BigCodeBench/1098,train,code_generation,glm-5,0.0,0.0,2184,64299
dim1_bcb_BigCodeBench/1098,train,code_generation,kimi-k2.5,0.0,0.0,201,4906
dim1_bcb_BigCodeBench/1098,train,code_generation,MiniMax-M2.7,0.0,0.0,1380,17702
dim1_bcb_BigCodeBench/1098,train,code_generation,Qwen3-Max,0.0,0.0,228,3788
dim1_bcb_BigCodeBench/1098,train,code_generation,qwen3.5-plus,0.0,0.0,4901,89826
dim1_bcb_BigCodeBench/205,train,code_generation,claude-opus-4-6,1.0,0.0,322,2926
dim1_bcb_BigCodeBench/205,train,code_generation,claude-sonnet-4-6,1.0,0.0,327,2717
dim1_bcb_BigCodeBench/205,train,code_generation,gpt-5.4,1.0,0.0,256,4806
dim1_bcb_BigCodeBench/205,train,code_generation,glm-5,1.0,0.0,1026,26401
dim1_bcb_BigCodeBench/205,train,code_generation,kimi-k2.5,1.0,0.0,265,4194
dim1_bcb_BigCodeBench/205,train,code_generation,MiniMax-M2.7,1.0,0.0,519,6156
dim1_bcb_BigCodeBench/205,train,code_generation,Qwen3-Max,1.0,0.0,260,4435
dim1_bcb_BigCodeBench/205,train,code_generation,qwen3.5-plus,1.0,0.0,4855,87599
dim1_bcb_BigCodeBench/759,val,code_generation,claude-opus-4-6,0.0,0.0,333,3483
dim1_bcb_BigCodeBench/759,val,code_generation,claude-sonnet-4-6,0.0,0.0,332,3277
dim1_bcb_BigCodeBench/759,val,code_generation,gpt-5.4,0.0,0.0,267,3028
dim1_bcb_BigCodeBench/759,val,code_generation,glm-5,0.0,0.0,1425,39040
dim1_bcb_BigCodeBench/759,val,code_generation,kimi-k2.5,0.0,0.0,263,7327
dim1_bcb_BigCodeBench/759,val,code_generation,MiniMax-M2.7,0.0,0.0,662,9390
dim1_bcb_BigCodeBench/759,val,code_generation,Qwen3-Max,0.0,0.0,278,6446
dim1_bcb_BigCodeBench/759,val,code_generation,qwen3.5-plus,0.0,0.0,1459,23144
dim1_bcb_BigCodeBench/386,train,code_generation,claude-opus-4-6,0.0,0.0,396,3880
dim1_bcb_BigCodeBench/386,train,code_generation,claude-sonnet-4-6,0.0,0.0,473,5310
dim1_bcb_BigCodeBench/386,train,code_generation,gpt-5.4,0.0,0.0,321,6093
dim1_bcb_BigCodeBench/386,train,code_generation,glm-5,0.0,0.0,2712,68778
dim1_bcb_BigCodeBench/386,train,code_generation,kimi-k2.5,0.0,0.0,313,8007
dim1_bcb_BigCodeBench/386,train,code_generation,MiniMax-M2.7,0.0,0.0,4007,59013
dim1_bcb_BigCodeBench/386,train,code_generation,Qwen3-Max,0.0,0.0,350,7861
dim1_bcb_BigCodeBench/386,train,code_generation,qwen3.5-plus,0.0,0.0,793,10452
dim1_mbpp_392,train,code_generation,claude-opus-4-6,0.0,0.0,227,3512
dim1_mbpp_392,train,code_generation,claude-sonnet-4-6,0.0,0.0,599,7895
dim1_mbpp_392,train,code_generation,gpt-5.4,0.0,0.0,199,3238
dim1_mbpp_392,train,code_generation,glm-5,0.0,0.0,2416,60571
dim1_mbpp_392,train,code_generation,kimi-k2.5,0.0,0.0,167,4250
dim1_mbpp_392,train,code_generation,MiniMax-M2.7,0.0,0.0,866,13087
dim1_mbpp_392,train,code_generation,Qwen3-Max,0.0,0.0,187,3879
dim1_mbpp_392,train,code_generation,qwen3.5-plus,0.0,0.0,4122,70667
dim1_bcb_BigCodeBench/830,train,code_generation,claude-opus-4-6,0.0,0.0,328,3555
dim1_bcb_BigCodeBench/830,train,code_generation,claude-sonnet-4-6,0.0,0.0,465,4338
dim1_bcb_BigCodeBench/830,train,code_generation,gpt-5.4,0.0,0.0,283,2856
dim1_bcb_BigCodeBench/830,train,code_generation,glm-5,0.0,0.0,3779,92511
dim1_bcb_BigCodeBench/830,train,code_generation,kimi-k2.5,0.0,0.0,278,5071
dim1_bcb_BigCodeBench/830,train,code_generation,MiniMax-M2.7,0.0,0.0,3695,46502
dim1_bcb_BigCodeBench/830,train,code_generation,Qwen3-Max,0.0,0.0,323,7074
dim1_bcb_BigCodeBench/830,train,code_generation,qwen3.5-plus,0.0,0.0,2712,42386
dim1_bcb_BigCodeBench/185,train,code_generation,claude-opus-4-6,0.0,0.0,587,4785
dim1_bcb_BigCodeBench/185,train,code_generation,claude-sonnet-4-6,0.0,0.0,668,5623
dim1_bcb_BigCodeBench/185,train,code_generation,gpt-5.4,0.0,0.0,569,7214
dim1_bcb_BigCodeBench/185,train,code_generation,glm-5,0.0,0.0,2198,51015
dim1_bcb_BigCodeBench/185,train,code_generation,kimi-k2.5,0.0,0.0,519,16560
dim1_bcb_BigCodeBench/185,train,code_generation,MiniMax-M2.7,0.0,0.0,1388,15735
dim1_bcb_BigCodeBench/185,train,code_generation,Qwen3-Max,0.0,0.0,545,14973
dim1_bcb_BigCodeBench/185,train,code_generation,qwen3.5-plus,0.0,0.0,4815,68102
dim1_bcb_BigCodeBench/785,train,code_generation,claude-opus-4-6,0.0,0.0,359,4395
dim1_bcb_BigCodeBench/785,train,code_generation,claude-sonnet-4-6,0.0,0.0,484,4975
dim1_bcb_BigCodeBench/785,train,code_generation,gpt-5.4,0.0,0.0,275,6072
dim1_bcb_BigCodeBench/785,train,code_generation,glm-5,0.0,0.0,3246,85849
dim1_bcb_BigCodeBench/785,train,code_generation,kimi-k2.5,0.0,0.0,226,4590
dim1_bcb_BigCodeBench/785,train,code_generation,MiniMax-M2.7,0.0,0.0,5850,86821
dim1_bcb_BigCodeBench/785,train,code_generation,Qwen3-Max,0.0,0.0,339,8967
dim1_bcb_BigCodeBench/785,train,code_generation,qwen3.5-plus,0.0,0.0,773,10119
dim1_bcb_BigCodeBench/857,train,code_generation,claude-opus-4-6,0.0,0.0,418,4639
dim1_bcb_BigCodeBench/857,train,code_generation,claude-sonnet-4-6,0.0,0.0,541,4972
dim1_bcb_BigCodeBench/857,train,code_generation,gpt-5.4,0.0,0.0,706,9625
dim1_bcb_BigCodeBench/857,train,code_generation,glm-5,0.0,0.0,2701,59288
dim1_bcb_BigCodeBench/857,train,code_generation,kimi-k2.5,0.0,0.0,355,10991
dim1_bcb_BigCodeBench/857,train,code_generation,MiniMax-M2.7,0.0,0.0,1820,25535
dim1_bcb_BigCodeBench/857,train,code_generation,Qwen3-Max,0.0,0.0,307,9289
dim1_bcb_BigCodeBench/857,train,code_generation,qwen3.5-plus,0.0,0.0,4846,82183
dim1_bcb_BigCodeBench/705,train,code_generation,claude-opus-4-6,0.0,0.0,195,2626
dim1_bcb_BigCodeBench/705,train,code_generation,claude-sonnet-4-6,0.0,0.0,246,2741
dim1_bcb_BigCodeBench/705,train,code_generation,gpt-5.4,0.0,0.0,203,3784
dim1_bcb_BigCodeBench/705,train,code_generation,glm-5,0.0,0.0,1217,34638
dim1_bcb_BigCodeBench/705,train,code_generation,kimi-k2.5,0.0,0.0,185,3090
dim1_bcb_BigCodeBench/705,train,code_generation,MiniMax-M2.7,0.0,0.0,1889,25126
dim1_bcb_BigCodeBench/705,train,code_generation,Qwen3-Max,0.0,0.0,215,5736
dim1_bcb_BigCodeBench/705,train,code_generation,qwen3.5-plus,0.0,0.0,520,7359
dim1_mbpp_421,val,code_generation,claude-opus-4-6,0.0,0.0,406,6189
dim1_mbpp_421,val,code_generation,claude-sonnet-4-6,0.0,0.0,589,7460
dim1_mbpp_421,val,code_generation,gpt-5.4,0.0,0.0,73,1767
dim1_mbpp_421,val,code_generation,glm-5,0.0,0.0,737,20504
dim1_mbpp_421,val,code_generation,kimi-k2.5,0.0,0.0,72,1586
dim1_mbpp_421,val,code_generation,MiniMax-M2.7,0.0,0.0,634,7030
dim1_mbpp_421,val,code_generation,Qwen3-Max,0.0,0.0,73,1594
dim1_mbpp_421,val,code_generation,qwen3.5-plus,0.0,0.0,1456,27020
dim1_bcb_BigCodeBench/551,train,code_generation,claude-opus-4-6,0.0,0.0,430,5122
dim1_bcb_BigCodeBench/551,train,code_generation,claude-sonnet-4-6,0.0,0.0,486,4831
dim1_bcb_BigCodeBench/551,train,code_generation,gpt-5.4,0.0,0.0,400,6327
dim1_bcb_BigCodeBench/551,train,code_generation,glm-5,0.0,0.0,1991,50021
dim1_bcb_BigCodeBench/551,train,code_generation,kimi-k2.5,0.0,0.0,355,8385
dim1_bcb_BigCodeBench/551,train,code_generation,MiniMax-M2.7,0.0,0.0,1811,20973
dim1_bcb_BigCodeBench/551,train,code_generation,Qwen3-Max,0.0,0.0,399,11306
dim1_bcb_BigCodeBench/551,train,code_generation,qwen3.5-plus,0.0,0.0,1222,18197
dim1_mbpp_394,train,code_generation,claude-opus-4-6,0.0,0.0,89,2262
dim1_mbpp_394,train,code_generation,claude-sonnet-4-6,0.0,0.0,587,7155
dim1_mbpp_394,train,code_generation,gpt-5.4,0.0,0.0,71,2542
dim1_mbpp_394,train,code_generation,glm-5,0.0,0.0,657,16319
dim1_mbpp_394,train,code_generation,kimi-k2.5,0.0,0.0,71,1442
dim1_mbpp_394,train,code_generation,MiniMax-M2.7,0.0,0.0,211,2986
dim1_mbpp_394,train,code_generation,Qwen3-Max,0.0,0.0,73,1539
dim1_mbpp_394,train,code_generation,qwen3.5-plus,0.0,0.0,607,9735
dim1_bcb_BigCodeBench/1134,val,code_generation,claude-opus-4-6,1.0,0.0,514,4855
dim1_bcb_BigCodeBench/1134,val,code_generation,claude-sonnet-4-6,1.0,0.0,522,4358
dim1_bcb_BigCodeBench/1134,val,code_generation,gpt-5.4,1.0,0.0,377,7426
dim1_bcb_BigCodeBench/1134,val,code_generation,glm-5,0.0,0.0,2841,71057
dim1_bcb_BigCodeBench/1134,val,code_generation,kimi-k2.5,1.0,0.0,389,7717
dim1_bcb_BigCodeBench/1134,val,code_generation,MiniMax-M2.7,1.0,0.0,2697,34393
dim1_bcb_BigCodeBench/1134,val,code_generation,Qwen3-Max,1.0,0.0,386,8960
dim1_bcb_BigCodeBench/1134,val,code_generation,qwen3.5-plus,1.0,0.0,1596,21181
dim1_bcb_BigCodeBench/10,train,code_generation,claude-opus-4-6,0.0,0.0,433,3787
dim1_bcb_BigCodeBench/10,train,code_generation,claude-sonnet-4-6,0.0,0.0,431,3977
dim1_bcb_BigCodeBench/10,train,code_generation,gpt-5.4,0.0,0.0,343,4136
dim1_bcb_BigCodeBench/10,train,code_generation,glm-5,0.0,0.0,3569,86780
dim1_bcb_BigCodeBench/10,train,code_generation,kimi-k2.5,0.0,0.0,357,8685
dim1_bcb_BigCodeBench/10,train,code_generation,MiniMax-M2.7,0.0,0.0,1742,21092
dim1_bcb_BigCodeBench/10,train,code_generation,Qwen3-Max,0.0,0.0,401,9558
dim1_bcb_BigCodeBench/10,train,code_generation,qwen3.5-plus,0.0,0.0,1024,13329
dim1_bcb_BigCodeBench/860,train,code_generation,claude-opus-4-6,0.0,0.0,353,2698
dim1_bcb_BigCodeBench/860,train,code_generation,claude-sonnet-4-6,1.0,0.0,367,2571
dim1_bcb_BigCodeBench/860,train,code_generation,gpt-5.4,0.0,0.0,311,2185
dim1_bcb_BigCodeBench/860,train,code_generation,glm-5,0.0,0.0,1245,26292
dim1_bcb_BigCodeBench/860,train,code_generation,kimi-k2.5,0.0,0.0,319,3434
dim1_bcb_BigCodeBench/860,train,code_generation,MiniMax-M2.7,0.0,0.0,1106,12137
dim1_bcb_BigCodeBench/860,train,code_generation,Qwen3-Max,0.0,0.0,334,2748
dim1_bcb_BigCodeBench/860,train,code_generation,qwen3.5-plus,1.0,0.0,684,7515
dim1_mbpp_620,train,code_generation,claude-opus-4-6,0.0,0.0,367,6785
dim1_mbpp_620,train,code_generation,claude-sonnet-4-6,0.0,0.0,838,12886
dim1_mbpp_620,train,code_generation,gpt-5.4,0.0,0.0,258,4797
dim1_mbpp_620,train,code_generation,glm-5,0.0,0.0,2692,69915
dim1_mbpp_620,train,code_generation,kimi-k2.5,0.0,0.0,165,4131
dim1_mbpp_620,train,code_generation,MiniMax-M2.7,0.0,0.0,973,13884
dim1_mbpp_620,train,code_generation,Qwen3-Max,0.0,0.0,145,8467
dim1_mbpp_620,train,code_generation,qwen3.5-plus,0.0,0.0,4428,71891
dim1_bcb_BigCodeBench/598,train,code_generation,claude-opus-4-6,1.0,0.0,241,2914
dim1_bcb_BigCodeBench/598,train,code_generation,claude-sonnet-4-6,1.0,0.0,301,2836
dim1_bcb_BigCodeBench/598,train,code_generation,gpt-5.4,1.0,0.0,227,2330
dim1_bcb_BigCodeBench/598,train,code_generation,glm-5,1.0,0.0,1811,47778
dim1_bcb_BigCodeBench/598,train,code_generation,kimi-k2.5,1.0,0.0,261,6765
dim1_bcb_BigCodeBench/598,train,code_generation,MiniMax-M2.7,1.0,0.0,2412,32681
dim1_bcb_BigCodeBench/598,train,code_generation,Qwen3-Max,1.0,0.0,259,4310
dim1_bcb_BigCodeBench/598,train,code_generation,qwen3.5-plus,1.0,0.0,2698,43654
dim1_bcb_BigCodeBench/122,train,code_generation,claude-opus-4-6,0.0,0.0,254,3016
dim1_bcb_BigCodeBench/122,train,code_generation,claude-sonnet-4-6,0.0,0.0,253,2490
dim1_bcb_BigCodeBench/122,train,code_generation,gpt-5.4,0.0,0.0,202,1750
dim1_bcb_BigCodeBench/122,train,code_generation,glm-5,0.0,0.0,1567,36073
dim1_bcb_BigCodeBench/122,train,code_generation,kimi-k2.5,0.0,0.0,204,2098
dim1_bcb_BigCodeBench/122,train,code_generation,MiniMax-M2.7,1.0,0.0,1253,16766
dim1_bcb_BigCodeBench/122,train,code_generation,Qwen3-Max,1.0,0.0,212,2999
dim1_bcb_BigCodeBench/122,train,code_generation,qwen3.5-plus,1.0,0.0,1450,20318
dim1_humaneval_HumanEval_114,train,code_generation,claude-opus-4-6,1.0,0.0,217,2692
dim1_humaneval_HumanEval_114,train,code_generation,claude-sonnet-4-6,1.0,0.0,217,2382
dim1_humaneval_HumanEval_114,train,code_generation,gpt-5.4,1.0,0.0,274,3038
dim1_humaneval_HumanEval_114,train,code_generation,glm-5,1.0,0.0,1327,33775
dim1_humaneval_HumanEval_114,train,code_generation,kimi-k2.5,1.0,0.0,284,8884
dim1_humaneval_HumanEval_114,train,code_generation,MiniMax-M2.7,1.0,0.0,530,6976
dim1_humaneval_HumanEval_114,train,code_generation,Qwen3-Max,1.0,0.0,275,5109
dim1_humaneval_HumanEval_114,train,code_generation,qwen3.5-plus,1.0,0.0,615,9064
dim1_humaneval_HumanEval_135,train,code_generation,claude-opus-4-6,1.0,0.0,195,2476
dim1_humaneval_HumanEval_135,train,code_generation,claude-sonnet-4-6,1.0,0.0,196,2521
dim1_humaneval_HumanEval_135,train,code_generation,gpt-5.4,1.0,0.0,186,1893
dim1_humaneval_HumanEval_135,train,code_generation,glm-5,1.0,0.0,1005,26030
dim1_humaneval_HumanEval_135,train,code_generation,kimi-k2.5,1.0,0.0,184,2490
dim1_humaneval_HumanEval_135,train,code_generation,MiniMax-M2.7,1.0,0.0,1016,11016
dim1_humaneval_HumanEval_135,train,code_generation,Qwen3-Max,1.0,0.0,186,2644
dim1_humaneval_HumanEval_135,train,code_generation,qwen3.5-plus,1.0,0.0,2724,39262
dim1_bcb_BigCodeBench/6,train,code_generation,claude-opus-4-6,0.0,0.0,345,4058
dim1_bcb_BigCodeBench/6,train,code_generation,claude-sonnet-4-6,0.0,0.0,360,3420
dim1_bcb_BigCodeBench/6,train,code_generation,gpt-5.4,0.0,0.0,351,5211
dim1_bcb_BigCodeBench/6,train,code_generation,glm-5,0.0,0.0,1532,42228
dim1_bcb_BigCodeBench/6,train,code_generation,kimi-k2.5,0.0,0.0,308,8190
dim1_bcb_BigCodeBench/6,train,code_generation,MiniMax-M2.7,0.0,0.0,1716,19991
dim1_bcb_BigCodeBench/6,train,code_generation,Qwen3-Max,0.0,0.0,300,5813
dim1_bcb_BigCodeBench/6,train,code_generation,qwen3.5-plus,0.0,0.0,686,8470
dim1_bcb_BigCodeBench/928,train,code_generation,claude-opus-4-6,1.0,0.0,373,4138
dim1_bcb_BigCodeBench/928,train,code_generation,claude-sonnet-4-6,1.0,0.0,340,3565
dim1_bcb_BigCodeBench/928,train,code_generation,gpt-5.4,1.0,0.0,257,2791
dim1_bcb_BigCodeBench/928,train,code_generation,glm-5,1.0,0.0,1211,25618
dim1_bcb_BigCodeBench/928,train,code_generation,kimi-k2.5,1.0,0.0,227,3483
dim1_bcb_BigCodeBench/928,train,code_generation,MiniMax-M2.7,1.0,0.0,1112,10971
dim1_bcb_BigCodeBench/928,train,code_generation,Qwen3-Max,1.0,0.0,298,10241
dim1_bcb_BigCodeBench/928,train,code_generation,qwen3.5-plus,1.0,0.0,3645,52859
dim1_bcb_BigCodeBench/619,train,code_generation,claude-opus-4-6,0.0,0.0,488,4268
dim1_bcb_BigCodeBench/619,train,code_generation,claude-sonnet-4-6,0.0,0.0,642,5029
dim1_bcb_BigCodeBench/619,train,code_generation,gpt-5.4,0.0,0.0,472,6141
dim1_bcb_BigCodeBench/619,train,code_generation,glm-5,0.0,0.0,2167,50695
dim1_bcb_BigCodeBench/619,train,code_generation,kimi-k2.5,0.0,0.0,388,7339
dim1_bcb_BigCodeBench/619,train,code_generation,MiniMax-M2.7,0.0,0.0,3471,39638
dim1_bcb_BigCodeBench/619,train,code_generation,Qwen3-Max,0.0,0.0,419,7780
dim1_bcb_BigCodeBench/619,train,code_generation,qwen3.5-plus,0.0,0.0,6115,86964
dim1_bcb_BigCodeBench/480,train,code_generation,claude-opus-4-6,1.0,0.0,427,4128
dim1_bcb_BigCodeBench/480,train,code_generation,claude-sonnet-4-6,1.0,0.0,419,3685
dim1_bcb_BigCodeBench/480,train,code_generation,gpt-5.4,1.0,0.0,333,3670
dim1_bcb_BigCodeBench/480,train,code_generation,glm-5,1.0,0.0,2150,59536
dim1_bcb_BigCodeBench/480,train,code_generation,kimi-k2.5,1.0,0.0,299,5040
dim1_bcb_BigCodeBench/480,train,code_generation,MiniMax-M2.7,1.0,0.0,1781,25065
dim1_bcb_BigCodeBench/480,train,code_generation,Qwen3-Max,1.0,0.0,329,5175
dim1_bcb_BigCodeBench/480,train,code_generation,qwen3.5-plus,1.0,0.0,4443,73634
dim1_mbpp_603,train,code_generation,claude-opus-4-6,0.0,0.0,509,8065
dim1_mbpp_603,train,code_generation,claude-sonnet-4-6,0.0,0.0,845,10423
dim1_mbpp_603,train,code_generation,gpt-5.4,0.0,0.0,117,5570
dim1_mbpp_603,train,code_generation,glm-5,0.0,0.0,2155,55513
dim1_mbpp_603,train,code_generation,kimi-k2.5,0.0,0.0,212,8345
dim1_mbpp_603,train,code_generation,MiniMax-M2.7,0.0,0.0,949,11654
dim1_mbpp_603,train,code_generation,Qwen3-Max,0.0,0.0,128,3065
dim1_mbpp_603,train,code_generation,qwen3.5-plus,0.0,0.0,567,8294
dim1_bcb_BigCodeBench/268,train,code_generation,claude-opus-4-6,1.0,0.0,323,3060
dim1_bcb_BigCodeBench/268,train,code_generation,claude-sonnet-4-6,0.0,0.0,510,4702
dim1_bcb_BigCodeBench/268,train,code_generation,gpt-5.4,0.0,0.0,383,6373
dim1_bcb_BigCodeBench/268,train,code_generation,glm-5,1.0,0.0,2449,66620
dim1_bcb_BigCodeBench/268,train,code_generation,kimi-k2.5,1.0,0.0,305,6960
dim1_bcb_BigCodeBench/268,train,code_generation,MiniMax-M2.7,1.0,0.0,1478,20095
dim1_bcb_BigCodeBench/268,train,code_generation,Qwen3-Max,1.0,0.0,335,5731
dim1_bcb_BigCodeBench/268,train,code_generation,qwen3.5-plus,1.0,0.0,3956,65060
dim1_mbpp_266,train,code_generation,claude-opus-4-6,0.0,0.0,81,2331
dim1_mbpp_266,train,code_generation,claude-sonnet-4-6,0.0,0.0,323,4523
dim1_mbpp_266,train,code_generation,gpt-5.4,0.0,0.0,80,2137
dim1_mbpp_266,train,code_generation,glm-5,0.0,0.0,588,14170
